DATE,DEXJPUS,DJIA
2020-02-27,110.15,25766.64
2020-02-28,108.12,25409.36
2020-03-02,108.02,26703.32
2020-03-03,107.28,25917.41
2020-03-04,107.34,27090.86
2020-03-05,106.56,26121.28
2020-03-06,105.31,25864.78
2020-03-09,102.52,23851.02
2020-03-10,103.71,25018.16
2020-03-11,104.81,23553.22
2020-03-12,105.67,21200.62
2020-03-13,107.15,23185.62
2020-03-16,105.64,20188.52
2020-03-17,107.41,21237.38
2020-03-18,108.45,19898.92
2020-03-19,110.08,20087.19
2020-03-20,111.3,19173.98
2020-03-23,111.36,18591.93
2020-03-24,111.44,20704.91
2020-03-25,111.43,21200.55
2020-03-26,109.45,22552.17
2020-03-27,108.16,21636.78
2020-03-30,108.06,22327.48
2020-03-31,107.53,21917.16
2020-04-01,107.05,20943.51
2020-04-02,107.85,21413.44
2020-04-03,108.53,21052.53
2020-04-06,109.11,22679.99
2020-04-07,108.97,22653.86
2020-04-08,108.7,23433.57
2020-04-09,108.38,23719.37
2020-04-10,108.39,.
2020-04-13,107.59,23390.77
2020-04-14,107.08,23949.76
2020-04-15,107.42,23504.35
2020-04-16,107.72,23537.68
2020-04-17,107.52,24242.49
2020-04-20,107.69,23650.44
2020-04-21,107.69,23018.88
2020-04-22,107.81,23475.82
2020-04-23,107.65,23515.26
2020-04-24,107.44,23775.27
2020-04-27,107.22,24133.78
2020-04-28,106.83,24101.55
2020-04-29,106.67,24633.86
2020-04-30,106.94,24345.72
2020-05-01,106.76,23723.69
2020-05-04,106.82,23749.76
2020-05-05,106.52,23883.09
2020-05-06,106.07,23664.64
2020-05-07,106.36,23875.89
2020-05-08,106.5,24331.32
2020-05-11,107.7,24221.99
2020-05-12,107.33,23764.78
2020-05-13,106.92,23247.97
2020-05-14,107.09,23625.34
2020-05-15,107.27,23685.42
2020-05-18,107.25,24597.37
2020-05-19,107.89,24206.86
2020-05-20,107.46,24575.90
2020-05-21,107.69,24474.12
2020-05-22,107.5,24465.16
2020-05-25,.,.
2020-05-26,107.64,24995.11
2020-05-27,107.79,25548.27
2020-05-28,107.67,25400.64
2020-05-29,107.77,25383.11
2020-06-01,107.56,25475.02
2020-06-02,108.6,25742.65
2020-06-03,108.88,26269.89
2020-06-04,109.0,26281.82
2020-06-05,109.68,27110.98
2020-06-08,108.46,27572.44
2020-06-09,107.66,27272.30
2020-06-10,107.25,26989.99
2020-06-11,106.67,25128.17
2020-06-12,107.36,25605.54
2020-06-15,.,25763.16
2020-06-16,.,26289.98
2020-06-17,.,26119.61
